Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-02-07 08:00:00,1186393.03213707,1015.9,10.5,80.3333333333333,9.08938621745121,315.375,5.40625
2020-02-07 09:00:00,1272047.99213707,1016.375,14.625,72.25,13.2743862174512,98.125,6.27375
2020-02-07 10:00:00,1327459.83413707,1016.15,1.875,63.4166666666667,18.7543862174512,343.25,5.45125
2020-02-07 11:00:00,1344417.07013707,1016.125,9.875,59.75,22.0343862174512,325.625,8.60125
2020-02-07 12:00:00,1338109.71213707,1015.45,22.75,57.3333333333333,23.7168862174512,317.625,11.3075
2020-02-07 13:00:00,1334159.01413707,1014.375,41.25,64.9166666666667,23.0293862174512,277.75,20.38625
2020-02-07 14:00:00,1335673.29413707,1013.55,56.375,68.9166666666667,21.2443862174512,267.375,22.49375
2020-02-07 15:00:00,1324288.73413707,1013.175,60.375,63.5,21.6543862174512,298.5,17.55375
2020-02-07 16:00:00,1312575.93613707,1013.1125,56.5,63.9166666666667,20.2393862174512,297.25,18.0175
2020-02-07 17:00:00,1288205.07213707,1013.35,38.0,67.5,18.1568862174512,303.625,16.1275
2020-02-07 18:00:00,1251775.47413707,1014.075,20.875,64.75,16.9993862174512,304.625,14.7775
2020-02-07 19:00:00,1214965.72213707,1015.1125,7.5,62.9166666666667,13.6893862174512,315.125,10.70375
2020-02-07 20:00:00,1179075.83413707,1015.775,1.0,61.5,12.9843862174512,313.375,9.66625
2020-02-07 21:00:00,1153936.05813707,1015.95,7.125,65.75,12.5568862174512,338.125,7.455
2020-02-07 22:00:00,1123466.17613707,1016.1625,19.375,67.1666666666667,12.3718862174512,60.875,6.12125
2020-02-07 23:00:00,1090128.44413707,1016.2125,30.5,65.5833333333333,11.7468862174512,28.75,6.52625
2020-02-08 00:00:00,1056667.26413707,1015.9375,25.5,67.9166666666667,10.6743862174512,31.25,8.645
2020-02-08 01:00:00,1037656.49213707,1015.6875,13.125,71.9166666666667,9.36188621745122,12.875,9.67625
2020-02-08 02:00:00,1018248.54213707,1015.2625,3.625,71.4166666666667,8.65688621745121,226.0,10.08125
2020-02-08 03:00:00,1005386.41413707,1014.8625,2.0,71.8333333333333,7.13188621745121,60.125,10.85125
2020-02-08 04:00:00,999890.08813707,1014.625,2.0,71.3333333333333,6.33188621745121,26.25,8.8425
2020-02-08 05:00:00,1007863.00613707,1014.6875,2.625,73.0,5.37438621745121,34.5,4.095
2020-02-08 06:00:00,1018470.91813707,1015.35,3.875,72.5,5.47688621745122,272.25,8.25875
2020-02-08 07:00:00,1042983.34013707,1016.2875,4.625,71.5,6.06688621745121,2.625,9.185
