Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-01-31 08:00:00,1241285.04813707,1014.9875,11.375,71.0833333333333,12.5368862174512,60.375,10.54
2020-01-31 09:00:00,1335285.04813707,1015.2625,5.625,68.6666666666667,15.1868862174512,13.5,11.3575
2020-01-31 10:00:00,1385785.04813707,1015.1875,4.25,65.0833333333333,18.7118862174512,136.0,12.435
2020-01-31 11:00:00,1390285.04813707,1014.7875,2.875,57.3333333333333,22.8193862174512,150.25,12.295
2020-01-31 12:00:00,1390785.04813707,1014.625,1.625,54.0,23.9543862174512,53.375,12.64875
2020-01-31 13:00:00,1384285.04813707,1013.4375,0.625,54.5833333333333,25.1318862174512,341.125,15.4725
2020-01-31 14:00:00,1396285.04813707,1012.1125,0.0,53.9166666666667,26.0518862174512,317.375,13.085
2020-01-31 15:00:00,1392285.04813707,1011.025,0.0,55.6666666666667,24.8193862174512,304.125,18.9775
2020-01-31 16:00:00,1380285.04813707,1010.55,0.0,58.0833333333333,23.8443862174512,299.25,22.495
2020-01-31 17:00:00,1342285.04813707,1010.6125,0.875,59.5,21.7118862174512,324.875,21.72
2020-01-31 18:00:00,1296285.04813707,1011.2125,0.875,60.0833333333333,19.5743862174512,320.0,16.3975
2020-01-31 19:00:00,1266785.04813707,1012.25,0.0,60.5,17.4043862174512,335.25,15.28125
2020-01-31 20:00:00,1218785.04813707,1013.0625,0.0,60.6666666666667,16.9568862174512,341.375,17.02
2020-01-31 21:00:00,1187785.04813707,1013.6625,0.0,60.75,16.7168862174512,135.0,15.945
2020-01-31 22:00:00,1158785.04813707,1014.1,0.0,61.0,16.3168862174512,49.875,11.33125
2020-01-31 23:00:00,1123285.04813707,1014.3625,0.0,61.8333333333333,14.7643862174512,29.25,8.86375
2020-02-01 00:00:00,1104285.04813707,1013.9875,0.0,61.3333333333333,14.0793862174512,114.875,5.895
2020-02-01 01:00:00,1079285.04813707,1013.475,0.0,63.75,12.4543862174512,71.125,8.13625
2020-02-01 02:00:00,1054285.04813707,1013.225,0.0,64.5833333333333,12.0018862174512,36.5,7.97
2020-02-01 03:00:00,1039785.04813707,1013.025,0.0,67.5833333333333,10.5018862174512,300.125,7.735
2020-02-01 04:00:00,1034785.04813707,1012.9125,0.375,68.0,9.70438621745121,309.875,9.74375
2020-02-01 05:00:00,1039285.04813707,1013.1375,0.125,66.75,8.68688621745121,93.625,10.05625
2020-02-01 06:00:00,1055285.04813707,1013.5875,1.0,64.6666666666667,8.54438621745121,28.0,7.755
2020-02-01 07:00:00,1080285.04813707,1014.0875,2.625,63.5,8.97188621745121,44.125,7.79125
