Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-01-21 08:00:00,1186785.04813707,1014.8,7.625,83.1666666666667,3.41438621745122,48.875,7.035
2020-01-21 09:00:00,1262785.04813707,1015.125,6.625,78.9166666666667,6.73188621745122,149.875,3.915
2020-01-21 10:00:00,1308285.04813707,1015.275,5.375,72.5833333333333,11.7743862174512,334.75,2.41875
2020-01-21 11:00:00,1318785.04813707,1015.0,3.375,68.75,14.8918862174512,306.875,4.06875
2020-01-21 12:00:00,1311285.04813707,1014.0875,1.25,67.1666666666667,15.7218862174512,312.375,8.97375
2020-01-21 13:00:00,1310285.04813707,1012.9,0.0,66.25,17.2543862174512,288.125,18.31
2020-01-21 14:00:00,1319785.04813707,1011.825,1.125,66.8333333333333,17.5268862174512,277.0,20.13875
2020-01-21 15:00:00,1321285.04813707,1011.425,11.875,66.9166666666667,16.2518862174512,293.875,20.3025
2020-01-21 16:00:00,1312785.04813707,1011.3375,27.5,63.75,16.1418862174512,315.875,20.1525
2020-01-21 17:00:00,1287785.04813707,1011.6125,32.125,59.9166666666667,15.0443862174512,330.375,18.71875
2020-01-21 18:00:00,1259285.04813707,1012.1875,23.875,59.8333333333333,13.9268862174512,326.625,17.45
2020-01-21 19:00:00,1213785.04813707,1012.65,11.25,62.5833333333333,11.4843862174512,331.25,13.84625
2020-01-21 20:00:00,1170785.04813707,1013.2875,6.5,67.4166666666667,9.79688621745122,346.875,13.34125
2020-01-21 21:00:00,1141285.04813707,1013.65,10.375,69.25,8.25188621745121,344.875,12.955
2020-01-21 22:00:00,1100785.04813707,1014.1875,6.875,70.0,7.40688621745121,346.625,11.9725
2020-01-21 23:00:00,1057785.04813707,1014.3875,9.125,69.1666666666667,7.17938621745122,348.875,11.22375
2020-01-22 00:00:00,1028285.04813707,1014.0875,13.625,68.25,6.07688621745121,140.5,11.48375
2020-01-22 01:00:00,1008285.04813707,1013.4625,6.75,69.5833333333333,4.28688621745121,16.375,11.67375
2020-01-22 02:00:00,994785.04813707,1012.7375,4.5,69.3333333333333,3.52938621745122,14.5,10.24
2020-01-22 03:00:00,986785.04813707,1012.2375,11.125,72.1666666666667,1.99188621745121,17.5,5.59125
2020-01-22 04:00:00,979285.04813707,1012.0125,22.5,71.8333333333333,-0.0331137825487851,21.25,11.03125
2020-01-22 05:00:00,997785.04813707,1012.325,31.0,67.3333333333333,0.741886217451214,40.625,5.61875
2020-01-22 06:00:00,1032785.04813707,1013.0125,38.375,67.3333333333333,0.759386217451215,44.625,4.185
2020-01-22 07:00:00,1083785.04813707,1013.975,44.0,67.5,0.851886217451213,104.75,6.9525
