Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-01-24 08:00:00,1134785.04813707,1015.25,19.625,67.0833333333333,0.671886217451215,22.375,5.7325
2020-01-24 09:00:00,1205785.04813707,1015.7,21.25,63.3333333333333,4.63438621745121,53.375,6.00375
2020-01-24 10:00:00,1238285.04813707,1016.0625,28.0,60.8333333333333,8.95438621745121,162.875,7.86125
2020-01-24 11:00:00,1250785.04813707,1016.2125,49.125,58.1666666666667,11.5293862174512,182.625,9.1825
2020-01-24 12:00:00,1253285.04813707,1015.825,79.125,57.3333333333333,13.5093862174512,326.0,14.29
2020-01-24 13:00:00,1240785.04813707,1014.7375,91.625,55.75,14.7818862174512,303.625,19.67375
2020-01-24 14:00:00,1247285.04813707,1013.85,99.375,56.6666666666667,14.6918862174512,289.375,24.0025
2020-01-24 15:00:00,1246785.04813707,1013.2625,99.625,57.4166666666667,13.6743862174512,299.0,25.8425
2020-01-24 16:00:00,1234785.04813707,1012.6625,97.0,59.25,12.6043862174512,302.625,26.20875
2020-01-24 17:00:00,1213285.04813707,1012.7875,91.75,59.6666666666667,11.7343862174512,306.875,23.6475
2020-01-24 18:00:00,1192785.04813707,1013.425,72.375,63.3333333333333,9.92188621745121,312.875,17.50875
2020-01-24 19:00:00,1153285.04813707,1014.425,44.125,68.6666666666667,7.68938621745121,323.875,10.9425
2020-01-24 20:00:00,1112285.04813707,1015.6625,22.75,72.3333333333333,5.98438621745121,332.375,12.1
2020-01-24 21:00:00,1084285.04813707,1016.1625,14.75,75.3333333333333,4.52688621745121,345.0,10.24625
2020-01-24 22:00:00,1049785.04813707,1016.3,12.625,75.25,4.64438621745122,52.75,7.8575
2020-01-24 23:00:00,1016285.04813707,1016.0125,11.875,74.75,4.51688621745121,34.875,8.81
2020-01-25 00:00:00,1000285.04813707,1015.55,8.125,78.75,3.06438621745121,53.5,9.00125
2020-01-25 01:00:00,980285.04813707,1014.8375,3.125,79.5833333333333,2.31688621745121,30.375,9.0575
2020-01-25 02:00:00,971285.04813707,1014.2,0.375,80.5833333333333,1.15688621745121,25.875,7.5725
2020-01-25 03:00:00,962785.04813707,1013.7375,0.0,80.5,0.741886217451215,62.0,6.6225
2020-01-25 04:00:00,958785.04813707,1013.475,0.625,79.5,-0.215613782548784,117.875,7.91625
2020-01-25 05:00:00,972785.04813707,1013.7,1.875,81.3333333333333,-0.355613782548788,83.5,4.05
2020-01-25 06:00:00,987285.04813707,1014.275,1.875,82.25,-1.17061378254879,82.125,8.98125
2020-01-25 07:00:00,1015285.04813707,1014.9875,0.875,79.8333333333333,-0.840613782548786,56.375,9.075
