Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-01-17 08:00:00,1151785.04813707,1014.3375,17.5,75.6666666666667,-0.150613782548787,173.875,3.75375
2020-01-17 09:00:00,1229785.04813707,1014.4625,16.625,71.9166666666667,2.88688621745122,82.625,5.9325
2020-01-17 10:00:00,1270785.04813707,1014.2375,13.0,65.9166666666667,7.94438621745121,321.25,3.80875
2020-01-17 11:00:00,1278285.04813707,1014.3125,3.875,61.5833333333333,12.0118862174512,294.125,7.9775
2020-01-17 12:00:00,1273785.04813707,1013.65,0.0,61.1666666666667,13.7368862174512,278.125,16.22125
2020-01-17 13:00:00,1263785.04813707,1012.4,0.0,62.3333333333333,14.0318862174512,280.5,20.975
2020-01-17 14:00:00,1275285.04813707,1011.3125,0.0,64.25,13.7818862174512,285.0,22.59
2020-01-17 15:00:00,1276285.04813707,1010.6375,0.0,65.75,12.7768862174512,282.25,22.04125
2020-01-17 16:00:00,1271285.04813707,1010.275,0.0,67.9166666666667,11.8418862174512,293.5,21.825
2020-01-17 17:00:00,1261285.04813707,1010.325,0.0,67.5833333333333,11.1918862174512,309.875,17.8975
2020-01-17 18:00:00,1245285.04813707,1010.8,0.0,69.25,10.1418862174512,299.375,21.38875
2020-01-17 19:00:00,1199285.04813707,1011.275,0.0,74.5833333333333,7.98938621745121,317.375,13.39375
2020-01-17 20:00:00,1157285.04813707,1011.875,0.0,78.25,6.22438621745121,348.5,11.23875
2020-01-17 21:00:00,1124785.04813707,1012.1375,0.0,80.3333333333333,5.72188621745121,352.875,9.80125
2020-01-17 22:00:00,1088285.04813707,1012.45,0.0,80.3333333333333,5.09938621745121,48.625,10.4475
2020-01-17 23:00:00,1055285.04813707,1012.3625,0.0,81.8333333333333,3.73688621745122,2.375,11.695
2020-01-18 00:00:00,1030785.04813707,1012.0875,0.0,79.8333333333333,3.25188621745121,12.375,11.35375
2020-01-18 01:00:00,1008785.04813707,1011.7875,0.0,75.8333333333333,2.95438621745121,8.875,7.28875
2020-01-18 02:00:00,991785.04813707,1011.4125,0.0,75.9166666666667,2.70438621745122,16.375,4.20875
2020-01-18 03:00:00,980285.04813707,1011.2375,0.0,77.8333333333333,1.25438621745122,14.25,11.38125
2020-01-18 04:00:00,981785.04813707,1011.2375,0.0,78.5,0.769386217451215,12.25,12.41625
2020-01-18 05:00:00,984785.04813707,1011.6875,0.0,80.5,-0.710613782548785,14.5,11.3725
2020-01-18 06:00:00,1001285.04813707,1012.4125,0.0,79.0833333333333,-0.0331137825487868,34.25,10.8075
2020-01-18 07:00:00,1030285.04813707,1013.3,0.0,80.25,-0.908113782548785,41.25,4.95
