Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-02-12 08:00:00,1189489.01813707,1013.15,0.0,51.1666666666667,12.9293862174512,86.5,12.4475
2020-02-12 09:00:00,1282935.53013707,1013.6,0.0,49.6666666666667,17.3843862174512,83.0,11.895
2020-02-12 10:00:00,1336339.23213707,1013.8375,0.0,49.0833333333333,21.3793862174512,80.375,11.2025
2020-02-12 11:00:00,1352784.21013707,1014.1,0.0,48.25,24.6293862174512,83.375,12.56125
2020-02-12 12:00:00,1350828.36413707,1013.25,0.0,47.4166666666667,27.4418862174512,82.75,12.885
2020-02-12 13:00:00,1346558.63413707,1011.8125,0.0,46.1666666666667,28.8918862174512,86.0,14.59875
2020-02-12 14:00:00,1370066.32813707,1010.7375,0.0,46.25,29.4118862174512,144.875,13.75625
2020-02-12 15:00:00,1367305.87613707,1010.025,0.0,48.1666666666667,28.6018862174512,279.375,19.08
2020-02-12 16:00:00,1353873.97613707,1009.5375,0.0,52.5833333333333,24.6918862174512,311.375,22.85
2020-02-12 17:00:00,1327639.58613707,1009.6375,0.0,57.1666666666667,22.3018862174512,313.0,19.78875
2020-02-12 18:00:00,1288517.45413707,1010.3125,0.0,57.5833333333333,20.4718862174512,326.0,13.67625
2020-02-12 19:00:00,1237681.48013707,1011.2625,0.0,58.4166666666667,17.0718862174512,339.375,14.08125
2020-02-12 20:00:00,1188675.71613707,1012.025,0.0,57.8333333333333,16.1543862174512,222.875,10.4275
2020-02-12 21:00:00,1155377.50213707,1012.475,0.0,64.8333333333333,14.9668862174512,301.875,7.75375
2020-02-12 22:00:00,1124440.31613707,1012.9375,0.0,68.5,13.6643862174512,222.375,5.9775
2020-02-12 23:00:00,1090712.45213707,1013.0375,0.0,70.0833333333333,13.0543862174512,100.25,6.56625
2020-02-13 00:00:00,1058785.04813707,1012.6375,0.0,69.25,12.3318862174512,68.75,6.82625
2020-02-13 01:00:00,1040285.04813707,1011.8625,0.0,64.9166666666667,11.4818862174512,99.75,3.73125
2020-02-13 02:00:00,1026285.04813707,1011.2125,0.0,66.1666666666667,10.0618862174512,110.0,10.9675
2020-02-13 03:00:00,1014285.04813707,1010.8125,0.0,61.0833333333333,9.19688621745121,86.875,9.0125
2020-02-13 04:00:00,1007785.04813707,1010.6125,0.0,58.1666666666667,8.47688621745122,64.75,11.06625
2020-02-13 05:00:00,1011285.04813707,1010.825,0.0,57.5833333333333,8.86938621745122,70.75,5.65875
2020-02-13 06:00:00,1043785.04813707,1011.775,0.0,55.1666666666667,9.34938621745122,70.0,4.495
2020-02-13 07:00:00,1095785.04813707,1013.35,0.0,52.4166666666667,10.2468862174512,60.0,9.41875
