Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-02-04 08:00:00,1230285.04813707,1014.1,0.0,69.5833333333333,13.2518862174512,74.0,9.37625
2020-02-04 09:00:00,1315785.04813707,1014.675,0.0,63.75,19.3218862174512,153.5,1.545
2020-02-04 10:00:00,1365285.04813707,1014.8,0.0,59.4166666666667,24.7593862174512,116.125,3.00125
2020-02-04 11:00:00,1383785.04813707,1014.725,0.0,55.8333333333333,28.9068862174512,92.625,6.5375
2020-02-04 12:00:00,1388285.04813707,1014.1625,0.0,52.8333333333333,29.6143862174512,71.0,10.28625
2020-02-04 13:00:00,1384285.04813707,1013.1625,0.0,54.25,29.1368862174512,234.625,15.1
2020-02-04 14:00:00,1398785.04813707,1012.2125,0.0,55.8333333333333,28.4593862174512,263.375,18.8175
2020-02-04 15:00:00,1393285.04813707,1011.6875,0.0,56.3333333333333,27.7943862174512,268.875,18.59875
2020-02-04 16:00:00,1382285.04813707,1011.25,0.0,56.0,27.0068862174512,290.0,16.7825
2020-02-04 17:00:00,1354785.04813707,1011.2625,0.0,59.3333333333333,24.7968862174512,309.0,18.42625
2020-02-04 18:00:00,1312785.04813707,1011.9125,0.0,63.3333333333333,21.4768862174512,303.75,16.42
2020-02-04 19:00:00,1261785.04813707,1012.825,0.0,64.5833333333333,19.1493862174512,314.375,8.165
2020-02-04 20:00:00,1210285.04813707,1013.4,0.0,65.8333333333333,18.3168862174512,331.625,6.555
2020-02-04 21:00:00,1175785.04813707,1013.6875,0.0,66.9166666666667,16.9968862174512,140.375,4.27125
2020-02-04 22:00:00,1142285.04813707,1013.6125,0.0,66.8333333333333,16.5143862174512,89.25,3.73875
2020-02-04 23:00:00,1109785.04813707,1013.7875,0.0,66.5,15.9168862174512,132.0,5.0975
2020-02-05 00:00:00,1078785.04813707,1013.8625,0.0,65.4166666666667,15.5618862174512,148.875,6.45125
2020-02-05 01:00:00,1060285.04813707,1013.3375,0.0,67.0833333333333,14.3518862174512,55.125,2.8575
2020-02-05 02:00:00,1044285.04813707,1012.9375,0.0,68.75,12.7193862174512,108.625,6.835
2020-02-05 03:00:00,1031285.04813707,1012.6625,0.0,72.5,10.8568862174512,53.125,6.0925
2020-02-05 04:00:00,1024785.04813707,1012.35,0.0,76.5,10.2043862174512,69.375,7.18125
2020-02-05 05:00:00,1033285.04813707,1012.425,0.0,79.0833333333333,9.09938621745121,68.25,6.56875
2020-02-05 06:00:00,1054785.04813707,1013.05,0.0,78.0833333333333,9.59688621745121,63.5,3.87
2020-02-05 07:00:00,1102785.04813707,1013.975,0.0,73.1666666666667,11.0518862174512,76.375,1.4725
