Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-02-14 08:00:00,1197785.04813707,1011.7875,0.0,59.75,10.3693862174512,146.625,5.99875
2020-02-14 09:00:00,1294285.04813707,1012.1375,0.0,58.4166666666667,14.2318862174512,132.125,6.4275
2020-02-14 10:00:00,1354285.04813707,1012.0,0.0,52.6666666666667,20.6993862174512,160.0,6.3275
2020-02-14 11:00:00,1377285.04813707,1011.675,0.0,48.4166666666667,26.3618862174512,106.375,8.575
2020-02-14 12:00:00,1374285.04813707,1011.2375,0.0,49.1666666666667,27.5343862174512,274.125,16.1325
2020-02-14 13:00:00,1369785.04813707,1010.25,0.0,55.8333333333333,23.8743862174512,275.125,21.36625
2020-02-14 14:00:00,1386285.04813707,1009.4,0.0,58.1666666666667,23.0493862174512,268.875,21.58375
2020-02-14 15:00:00,1384785.04813707,1008.6875,0.0,54.0833333333333,23.6618862174512,256.5,19.31375
2020-02-14 16:00:00,1375285.04813707,1008.0875,0.0,56.5833333333333,21.9568862174512,309.625,19.46375
2020-02-14 17:00:00,1347785.04813707,1008.1125,0.0,57.0833333333333,20.7993862174512,287.625,22.02125
2020-02-14 18:00:00,1305285.04813707,1008.625,0.0,61.0833333333333,18.5718862174512,308.375,18.64125
2020-02-14 19:00:00,1260785.04813707,1009.55,0.0,64.4166666666667,16.2243862174512,317.75,11.99125
2020-02-14 20:00:00,1213785.04813707,1010.25,0.0,66.6666666666667,14.3243862174512,338.75,7.94125
2020-02-14 21:00:00,1177285.04813707,1010.8875,0.0,69.9166666666667,12.9093862174512,221.625,8.54375
2020-02-14 22:00:00,1143785.04813707,1011.25,0.0,70.0833333333333,12.5543862174512,50.25,8.72625
2020-02-14 23:00:00,1109785.04813707,1010.85,0.0,65.8333333333333,12.5743862174512,76.875,6.54875
2020-02-15 00:00:00,1081285.04813707,1010.375,0.0,63.6666666666667,12.0418862174512,115.0,6.14625
2020-02-15 01:00:00,1058785.04813707,1009.6125,0.0,66.4166666666667,10.5243862174512,39.25,1.89375
2020-02-15 02:00:00,1040285.04813707,1009.025,0.0,68.0833333333333,8.94438621745121,148.875,5.8675
2020-02-15 03:00:00,1024785.04813707,1008.975,0.0,68.75,8.28188621745121,175.375,5.85125
2020-02-15 04:00:00,1015785.04813707,1008.9125,0.0,71.6666666666667,6.86188621745121,47.5,3.22
2020-02-15 05:00:00,1019285.04813707,1009.25,0.0,73.0833333333333,5.80938621745121,305.125,7.26375
2020-02-15 06:00:00,1034285.04813707,1009.95,0.0,72.1666666666667,5.91438621745122,180.75,4.4325
2020-02-15 07:00:00,1062785.04813707,1010.4875,0.0,71.0,6.69938621745121,140.75,7.46125
