Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-02-11 08:00:00,1196285.04813707,1012.9,2.5,52.6666666666667,11.9268862174512,36.375,8.06625
2020-02-11 09:00:00,1285785.04813707,1013.275,11.0,52.4166666666667,15.6543862174512,27.375,3.69625
2020-02-11 10:00:00,1337285.04813707,1013.4,10.375,49.0,21.9168862174512,34.75,11.4775
2020-02-11 11:00:00,1353285.04813707,1013.5125,20.125,46.9166666666667,25.6893862174512,49.625,16.20625
2020-02-11 12:00:00,1352285.04813707,1012.6125,22.875,46.0833333333333,26.0618862174512,49.625,18.87
2020-02-11 13:00:00,1351785.04813707,1011.05,25.25,44.8333333333333,27.8218862174512,42.125,18.065
2020-02-11 14:00:00,1373285.04813707,1009.8,37.625,43.3333333333333,29.3993862174512,54.875,16.35875
2020-02-11 15:00:00,1368785.04813707,1008.9125,38.5,48.6666666666667,29.0593862174512,329.75,17.23625
2020-02-11 16:00:00,1358285.04813707,1008.65,35.0,55.5,27.1993862174512,332.0,16.5975
2020-02-11 17:00:00,1333285.04813707,1008.6375,22.375,55.3333333333333,25.9243862174512,327.0,19.61875
2020-02-11 18:00:00,1291785.04813707,1009.0,11.625,57.25,21.4868862174512,327.5,18.695
2020-02-11 19:00:00,1236285.04813707,1009.45,8.5,61.1666666666667,18.0243862174512,340.25,14.85625
2020-02-11 20:00:00,1184285.04813707,1010.2375,7.0,64.0833333333333,15.3893862174512,346.25,12.715
2020-02-11 21:00:00,1152785.04813707,1011.175,1.0,65.4166666666667,14.9043862174512,54.375,8.58875
2020-02-11 22:00:00,1119285.04813707,1011.7875,0.0,63.25,14.7318862174512,63.0,13.24
2020-02-11 23:00:00,1085285.04813707,1012.0125,0.0,61.5,13.7918862174512,48.875,10.76125
2020-02-12 00:00:00,1052575.17213707,1012.45,0.0,56.5,12.9568862174512,52.875,9.83125
2020-02-12 01:00:00,1033350.32413707,1011.95,0.0,51.6666666666667,12.6693862174512,53.5,12.10875
2020-02-12 02:00:00,1018900.72613707,1011.5,0.0,51.1666666666667,12.0393862174512,54.5,13.35125
2020-02-12 03:00:00,1007417.83013707,1011.1,0.0,51.9166666666667,11.0093862174512,52.25,15.25125
2020-02-12 04:00:00,1000090.01213707,1010.6625,0.0,52.8333333333333,10.6393862174512,56.625,13.65375
2020-02-12 05:00:00,1009311.61613707,1010.4125,0.0,52.9166666666667,10.8818862174512,64.5,13.04625
2020-02-12 06:00:00,1037940.75613707,1011.15,0.0,52.0833333333333,10.2993862174512,75.375,15.40875
2020-02-12 07:00:00,1090230.72013707,1012.2625,0.0,52.0,10.8018862174512,66.625,14.1675
