Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-02-09 08:00:00,1009285.04813707,1014.9375,0.0,68.3333333333333,10.4093862174512,52.375,5.2625
2020-02-09 09:00:00,1039285.04813707,1015.3,0.0,64.75,14.8668862174512,297.125,1.4525
2020-02-09 10:00:00,1067285.04813707,1015.5875,0.0,60.9166666666667,19.7993862174512,336.25,4.40125
2020-02-09 11:00:00,1080785.04813707,1015.85,0.0,57.5,24.5068862174512,287.875,4.315
2020-02-09 12:00:00,1085785.04813707,1015.0375,0.0,59.0,24.9368862174512,268.75,15.665
2020-02-09 13:00:00,1084785.04813707,1013.5125,0.0,61.0833333333333,24.3518862174512,265.875,18.525
2020-02-09 14:00:00,1084785.04813707,1012.1625,0.0,60.1666666666667,25.1293862174512,278.25,19.67375
2020-02-09 15:00:00,1077285.04813707,1011.4125,0.0,52.4166666666667,25.8243862174512,284.375,20.18375
2020-02-09 16:00:00,1075785.04813707,1011.0375,0.0,54.5,25.6843862174512,294.25,17.19375
2020-02-09 17:00:00,1074785.04813707,1011.025,0.0,50.9166666666667,23.7293862174512,324.5,18.5425
2020-02-09 18:00:00,1084285.04813707,1011.4125,0.0,53.0833333333333,20.9793862174512,316.0,17.0
2020-02-09 19:00:00,1090785.04813707,1012.2875,0.0,56.25,17.3168862174512,306.75,11.775
2020-02-09 20:00:00,1079785.04813707,1012.975,10.75,61.5,15.2843862174512,315.875,11.8975
2020-02-09 21:00:00,1070285.04813707,1013.1,12.0,64.25,13.8468862174512,332.625,9.10125
2020-02-09 22:00:00,1052285.04813707,1013.1125,1.5,64.3333333333333,13.5293862174512,101.375,7.97125
2020-02-09 23:00:00,1031785.04813707,1013.4,0.0,61.5833333333333,13.0243862174512,36.625,2.76125
2020-02-10 00:00:00,1006785.04813707,1013.1375,0.0,64.75,11.3968862174512,316.375,6.56875
2020-02-10 01:00:00,988785.04813707,1012.3,0.0,66.0833333333333,10.6818862174512,134.375,7.2875
2020-02-10 02:00:00,976285.04813707,1011.5625,0.0,66.3333333333333,10.4243862174512,9.875,3.42875
2020-02-10 03:00:00,969285.04813707,1011.05,0.0,68.8333333333333,8.58688621745121,24.875,3.44
2020-02-10 04:00:00,967785.04813707,1011.0,0.0,70.5,6.69438621745121,33.625,4.005
2020-02-10 05:00:00,979285.04813707,1011.125,0.0,69.25,7.64438621745121,46.75,3.205
2020-02-10 06:00:00,1014285.04813707,1011.7625,0.0,69.75,6.91688621745121,48.0,2.9975
2020-02-10 07:00:00,1081285.04813707,1012.4375,0.0,68.25,7.22188621745121,46.25,2.91375
