Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-02-06 08:00:00,1235285.04813707,1014.025,63.5,69.8333333333333,11.3893862174512,56.875,2.25
2020-02-06 09:00:00,1336785.04813707,1014.1125,60.75,68.3333333333333,14.4343862174512,163.75,6.4875
2020-02-06 10:00:00,1386785.04813707,1014.0375,50.75,63.6666666666667,19.4018862174512,138.25,7.7325
2020-02-06 11:00:00,1403785.04813707,1013.85,39.125,59.0833333333333,23.1943862174512,333.375,9.4
2020-02-06 12:00:00,1404785.04813707,1013.2,17.625,56.25,24.2518862174512,303.75,15.26625
2020-02-06 13:00:00,1396785.04813707,1012.275,12.75,55.3333333333333,24.6318862174512,304.5,17.14875
2020-02-06 14:00:00,1408285.04813707,1011.3625,12.5,59.0833333333333,24.0768862174512,298.875,19.1675
2020-02-06 15:00:00,1399785.04813707,1010.95,14.5,61.25,23.3468862174512,294.75,19.71
2020-02-06 16:00:00,1387785.04813707,1010.825,16.375,58.9166666666667,22.7493862174512,297.625,20.14125
2020-02-06 17:00:00,1360785.04813707,1011.1,12.5,59.3333333333333,20.7718862174512,300.0,18.97625
2020-02-06 18:00:00,1329285.04813707,1011.575,9.75,63.5833333333333,18.6343862174512,308.875,14.65
2020-02-06 19:00:00,1276785.04813707,1011.825,11.125,68.75,16.0743862174512,302.875,11.91875
2020-02-06 20:00:00,1224285.04813707,1012.45,12.5,72.8333333333333,14.1843862174512,304.5,10.0925
2020-02-06 21:00:00,1193785.04813707,1012.9625,12.625,75.4166666666667,12.8943862174512,320.625,7.97875
2020-02-06 22:00:00,1159285.04813707,1013.4875,12.75,78.0833333333333,12.2668862174512,344.125,6.16
2020-02-06 23:00:00,1120785.04813707,1013.6375,6.375,78.5,11.2618862174512,256.5,7.12375
2020-02-07 00:00:00,1101722.39813707,1013.5,1.625,82.1666666666667,9.59688621745121,131.5,8.3
2020-02-07 01:00:00,1076487.76013707,1013.2,0.625,84.5,8.90688621745121,306.875,9.9475
2020-02-07 02:00:00,1060078.05213707,1012.8875,0.0,83.4166666666667,8.41188621745122,346.0,8.7325
2020-02-07 03:00:00,1044629.42013707,1012.625,0.0,82.6666666666667,8.19188621745122,54.5,7.86125
2020-02-07 04:00:00,1039591.74213707,1012.375,0.0,80.75,7.95688621745122,10.75,6.6825
2020-02-07 05:00:00,1046364.18613707,1012.3375,0.875,77.5833333333333,8.15438621745121,298.875,7.31875
2020-02-07 06:00:00,1065210.72013707,1013.25,0.875,78.4166666666667,7.28438621745121,89.75,3.265
2020-02-07 07:00:00,1107994.19813707,1014.8375,0.0,79.6666666666667,7.79438621745121,39.375,6.9525
