Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-02-10 08:00:00,1183285.04813707,1013.0875,0.0,67.1666666666667,8.68688621745121,124.375,7.03
2020-02-10 09:00:00,1282285.04813707,1013.45,0.0,64.9166666666667,13.2243862174512,159.25,5.50875
2020-02-10 10:00:00,1339285.04813707,1013.85,0.0,60.1666666666667,19.1568862174512,336.5,7.97375
2020-02-10 11:00:00,1362285.04813707,1013.675,0.0,59.5,22.6143862174512,277.5,13.07875
2020-02-10 12:00:00,1361785.04813707,1012.9125,0.625,59.5,23.5693862174512,273.875,16.25625
2020-02-10 13:00:00,1355285.04813707,1011.35,2.0,61.0,22.2243862174512,279.125,19.17
2020-02-10 14:00:00,1361285.04813707,1010.15,3.5,62.6666666666667,21.7593862174512,282.125,19.4275
2020-02-10 15:00:00,1359285.04813707,1009.5125,7.0,62.3333333333333,21.3868862174512,281.25,20.435
2020-02-10 16:00:00,1351285.04813707,1009.175,12.125,61.4166666666667,20.8868862174512,300.875,19.11125
2020-02-10 17:00:00,1326785.04813707,1009.2125,17.875,67.9166666666667,18.9968862174512,294.375,17.14375
2020-02-10 18:00:00,1288285.04813707,1009.725,25.625,72.75,16.6768862174512,299.0,14.55125
2020-02-10 19:00:00,1238785.04813707,1010.6,34.875,75.3333333333333,14.0193862174512,295.125,11.09625
2020-02-10 20:00:00,1191285.04813707,1011.3125,42.875,75.5833333333333,13.8493862174512,319.625,12.785
2020-02-10 21:00:00,1154285.04813707,1011.75,49.25,73.25,13.8918862174512,52.25,10.5725
2020-02-10 22:00:00,1124785.04813707,1012.4375,54.0,72.1666666666667,13.8443862174512,48.875,8.32875
2020-02-10 23:00:00,1088785.04813707,1012.6375,59.75,71.0,13.4118862174512,100.625,11.21125
2020-02-11 00:00:00,1057785.04813707,1012.2875,74.0,71.0,12.3168862174512,85.875,9.4575
2020-02-11 01:00:00,1034785.04813707,1011.6,89.375,63.5833333333333,13.8893862174512,45.0,12.04125
2020-02-11 02:00:00,1020785.04813707,1010.7625,98.0,56.9166666666667,12.6568862174512,25.375,5.27125
2020-02-11 03:00:00,1006785.04813707,1010.3,96.5,56.0,10.5868862174512,19.875,8.66375
2020-02-11 04:00:00,1000785.04813707,1010.0375,87.875,54.8333333333333,9.75938621745122,25.25,8.14
2020-02-11 05:00:00,1010285.04813707,1010.1875,68.0,54.3333333333333,10.2218862174512,34.375,6.16625
2020-02-11 06:00:00,1040785.04813707,1010.95,42.75,55.1666666666667,10.1143862174512,35.5,5.24
2020-02-11 07:00:00,1095285.04813707,1012.0625,18.0,54.4166666666667,11.2718862174512,43.0,8.1025
