Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-01-29 08:00:00,1216285.04813707,1016.6625,22.625,71.8333333333333,13.4468862174512,66.875,12.9375
2020-01-29 09:00:00,1297285.04813707,1017.1375,31.125,68.0,17.3593862174512,71.25,13.53875
2020-01-29 10:00:00,1353785.04813707,1017.5,31.25,64.6666666666667,20.8468862174512,80.75,12.8775
2020-01-29 11:00:00,1362285.04813707,1017.1625,35.875,63.25,23.3043862174512,94.25,10.66
2020-01-29 12:00:00,1363285.04813707,1016.2625,52.75,64.4166666666667,23.1668862174512,177.125,9.03875
2020-01-29 13:00:00,1360285.04813707,1015.2625,80.0,64.3333333333333,21.7668862174512,272.25,5.7575
2020-01-29 14:00:00,1373285.04813707,1014.5125,83.0,63.4166666666667,22.2693862174512,227.5,10.88625
2020-01-29 15:00:00,1362785.04813707,1013.85,79.75,66.6666666666667,20.8918862174512,148.625,15.90125
2020-01-29 16:00:00,1353785.04813707,1013.475,78.125,69.3333333333333,19.1818862174512,227.875,16.20375
2020-01-29 17:00:00,1339785.04813707,1013.575,73.625,69.5,19.1343862174512,293.0,15.2375
2020-01-29 18:00:00,1319785.04813707,1014.0375,66.75,68.3333333333333,19.4768862174512,281.625,11.26625
2020-01-29 19:00:00,1268785.04813707,1014.6875,56.75,67.1666666666667,18.9693862174512,328.75,9.86
2020-01-29 20:00:00,1221785.04813707,1015.2875,35.25,70.25,18.2093862174512,50.75,11.60125
2020-01-29 21:00:00,1187785.04813707,1015.6625,32.625,74.25,15.9943862174512,92.625,10.49375
2020-01-29 22:00:00,1154785.04813707,1015.9,30.625,73.8333333333333,16.3343862174512,181.875,10.37125
2020-01-29 23:00:00,1110285.04813707,1015.95,30.0,74.0833333333333,15.7943862174512,12.625,9.25625
2020-01-30 00:00:00,1075785.04813707,1015.6625,26.25,73.0,14.9618862174512,11.75,8.7225
2020-01-30 01:00:00,1049785.04813707,1015.2125,23.5,71.1666666666667,14.6518862174512,102.375,8.79
2020-01-30 02:00:00,1033785.04813707,1014.8,21.375,73.0833333333333,13.3968862174512,116.375,8.5525
2020-01-30 03:00:00,1020785.04813707,1014.4375,27.375,77.8333333333333,11.3268862174512,76.875,3.235
2020-01-30 04:00:00,1017285.04813707,1014.2375,14.0,78.5833333333333,10.7368862174512,120.875,6.7775
2020-01-30 05:00:00,1032785.04813707,1014.5375,1.5,78.75,10.6218862174512,90.75,7.525
2020-01-30 06:00:00,1075285.04813707,1015.3,10.75,79.8333333333333,9.72688621745121,107.5,6.81
2020-01-30 07:00:00,1142785.04813707,1016.25,32.375,78.25,10.6593862174512,116.25,7.0625
