Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-02-15 08:00:00,1121785.04813707,1011.225,0.0,72.25,7.52188621745122,64.0,6.13125
2020-02-15 09:00:00,1199785.04813707,1011.7,0.0,63.25,13.8368862174512,139.875,4.39125
2020-02-15 10:00:00,1254785.04813707,1012.025,0.0,55.8333333333333,20.0818862174512,218.625,6.5475
2020-02-15 11:00:00,1275285.04813707,1011.975,0.0,54.5833333333333,23.8518862174512,247.25,11.3275
2020-02-15 12:00:00,1270285.04813707,1011.225,0.0,60.4166666666667,22.5768862174512,259.125,17.6175
2020-02-15 13:00:00,1254285.04813707,1010.1125,0.0,65.1666666666667,20.9418862174512,295.375,22.09875
2020-02-15 14:00:00,1254285.04813707,1009.1625,0.0,58.9166666666667,21.7718862174512,302.0,23.00625
2020-02-15 15:00:00,1247785.04813707,1008.9,0.0,56.25,21.8418862174512,299.875,21.20375
2020-02-15 16:00:00,1234785.04813707,1008.975,0.0,60.8333333333333,20.4643862174512,298.75,19.47125
2020-02-15 17:00:00,1217785.04813707,1009.3625,0.0,60.0,19.0893862174512,297.5,17.12625
2020-02-15 18:00:00,1205785.04813707,1009.925,0.0,61.1666666666667,17.0918862174512,305.75,15.54125
2020-02-15 19:00:00,1185285.04813707,1010.5625,0.0,71.4166666666667,14.7093862174512,300.0,12.67875
2020-02-15 20:00:00,1165285.04813707,1011.1,0.0,74.5833333333333,13.0018862174512,317.375,10.60625
2020-02-15 21:00:00,1141785.04813707,1011.3625,0.0,78.4166666666667,11.5893862174512,314.25,7.59625
2020-02-15 22:00:00,1115285.04813707,1011.5375,0.0,79.5,11.2868862174512,50.625,2.07375
2020-02-15 23:00:00,1095785.04813707,1011.75,0.0,81.1666666666667,11.4743862174512,18.625,6.46
2020-02-16 00:00:00,1070285.04813707,1011.6,0.0,82.1666666666667,10.8793862174512,12.125,7.17875
2020-02-16 01:00:00,1048785.04813707,1011.1125,0.0,82.5,10.7193862174512,26.0,3.26875
2020-02-16 02:00:00,1030785.04813707,1010.9,0.0,83.8333333333333,9.30688621745122,181.75,5.83875
2020-02-16 03:00:00,1017785.04813707,1010.8,0.0,85.75,8.53688621745121,92.0,8.55375
2020-02-16 04:00:00,1008785.04813707,1010.8,0.0,87.3333333333333,7.02938621745121,303.125,7.9175
2020-02-16 05:00:00,1009785.04813707,1010.95,0.0,87.0,6.95438621745121,352.875,7.95625
2020-02-16 06:00:00,1006285.04813707,1011.4,0.0,85.8333333333333,7.43438621745121,64.875,7.92875
2020-02-16 07:00:00,1001785.04813707,1011.8125,0.0,82.75,8.17188621745121,30.625,10.015
