Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-01-22 08:00:00,1165285.04813707,1014.5875,46.25,65.75,1.93438621745121,49.75,2.2425
2020-01-22 09:00:00,1247785.04813707,1014.925,30.25,62.1666666666667,5.91688621745121,32.625,4.57375
2020-01-22 10:00:00,1289785.04813707,1014.9875,27.25,58.4166666666667,11.2718862174512,194.375,3.245
2020-01-22 11:00:00,1300285.04813707,1014.875,29.125,55.0,16.1643862174512,323.75,6.41125
2020-01-22 12:00:00,1300285.04813707,1014.25,16.75,55.0833333333333,17.8518862174512,335.625,12.7975
2020-01-22 13:00:00,1290785.04813707,1013.1,4.125,57.9166666666667,18.0818862174512,299.875,18.56
2020-01-22 14:00:00,1309285.04813707,1012.1125,0.25,58.75,18.5218862174512,287.875,21.355
2020-01-22 15:00:00,1308285.04813707,1011.5625,2.0,59.75,17.3743862174512,297.625,21.985
2020-01-22 16:00:00,1305285.04813707,1011.15,6.0,61.3333333333333,16.0618862174512,313.25,18.8875
2020-01-22 17:00:00,1291785.04813707,1011.2125,14.375,60.5,15.3568862174512,326.375,17.26125
2020-01-22 18:00:00,1264285.04813707,1011.925,14.25,62.8333333333333,13.4518862174512,325.25,13.18875
2020-01-22 19:00:00,1219285.04813707,1013.275,7.0,65.5,10.1968862174512,311.5,11.1325
2020-01-22 20:00:00,1174285.04813707,1014.0875,1.125,68.9166666666667,8.36688621745121,328.25,11.8475
2020-01-22 21:00:00,1142785.04813707,1014.425,0.0,70.3333333333333,7.78188621745121,340.125,9.1275
2020-01-22 22:00:00,1102285.04813707,1014.5,0.125,69.75,7.49188621745122,353.375,8.36375
2020-01-22 23:00:00,1056785.04813707,1014.375,1.0,69.25,7.08438621745121,155.125,8.41125
2020-01-23 00:00:00,1027785.04813707,1013.9875,0.125,70.8333333333333,5.81938621745121,230.875,6.07875
2020-01-23 01:00:00,1004285.04813707,1013.7375,0.0,70.4166666666667,5.00188621745121,338.5,5.52
2020-01-23 02:00:00,984785.04813707,1013.6625,0.375,70.1666666666667,5.00938621745122,335.625,9.785
2020-01-23 03:00:00,976785.04813707,1013.4,3.875,72.75,3.84938621745121,345.375,10.93625
2020-01-23 04:00:00,973285.04813707,1013.0375,9.25,80.6666666666667,2.27438621745121,344.625,14.08125
2020-01-23 05:00:00,991285.04813707,1012.95,25.25,81.5833333333333,1.81438621745121,351.25,12.3325
2020-01-23 06:00:00,1034785.04813707,1013.4125,28.5,81.0833333333333,1.35688621745121,67.5,8.4475
2020-01-23 07:00:00,1085785.04813707,1014.2,20.0,78.75,1.26188621745121,18.125,8.69875
