Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-01-23 08:00:00,1172285.04813707,1014.7875,14.25,75.1666666666667,2.95438621745121,11.25,8.89125
2020-01-23 09:00:00,1250785.04813707,1014.825,16.0,68.5833333333333,7.14688621745122,17.0,6.9925
2020-01-23 10:00:00,1294285.04813707,1014.8875,20.5,62.0833333333333,11.3118862174512,221.75,6.115
2020-01-23 11:00:00,1296785.04813707,1014.6375,41.125,59.25,14.5043862174512,295.875,2.9975
2020-01-23 12:00:00,1289785.04813707,1013.85,46.5,59.3333333333333,16.2268862174512,277.5,9.46625
2020-01-23 13:00:00,1284285.04813707,1012.7375,36.125,64.0,15.7768862174512,266.375,20.57
2020-01-23 14:00:00,1285785.04813707,1011.8125,31.0,63.3333333333333,15.4968862174512,284.875,23.24625
2020-01-23 15:00:00,1279285.04813707,1011.3125,36.875,57.6666666666667,15.3443862174512,306.0,23.67625
2020-01-23 16:00:00,1274285.04813707,1011.1375,49.375,55.8333333333333,15.9918862174512,321.875,21.78375
2020-01-23 17:00:00,1252785.04813707,1011.325,65.75,56.8333333333333,14.1093862174512,325.625,19.41
2020-01-23 18:00:00,1224285.04813707,1012.175,80.0,57.8333333333333,11.7218862174512,336.0,17.49875
2020-01-23 19:00:00,1185285.04813707,1013.1,67.5,58.9166666666667,9.42938621745121,333.125,14.94375
2020-01-23 20:00:00,1142285.04813707,1013.7875,53.5,63.6666666666667,7.40188621745122,331.375,11.74
2020-01-23 21:00:00,1120285.04813707,1014.0375,94.25,66.25,6.91438621745121,329.125,8.8225
2020-01-23 22:00:00,1081285.04813707,1013.8125,100.0,66.3333333333333,5.38438621745121,350.25,11.1375
2020-01-23 23:00:00,1041785.04813707,1013.825,98.5,63.75,4.85438621745121,64.125,6.42875
2020-01-24 00:00:00,1008285.04813707,1013.6875,90.75,62.9166666666667,4.52438621745122,27.875,10.02125
2020-01-24 01:00:00,993285.04813707,1013.2375,80.0,61.75,4.05688621745122,63.875,7.7
2020-01-24 02:00:00,972285.04813707,1012.8,69.0,62.8333333333333,2.54188621745121,11.625,4.41375
2020-01-24 03:00:00,958785.04813707,1012.525,58.75,65.3333333333333,0.809386217451214,20.0,4.05875
2020-01-24 04:00:00,958285.04813707,1012.475,49.25,69.5833333333333,-0.988113782548785,35.0,4.18375
2020-01-24 05:00:00,973785.04813707,1012.7625,40.625,72.4166666666667,-2.49561378254879,39.375,4.06875
2020-01-24 06:00:00,1005285.04813707,1013.5125,32.0,72.5,-2.86061378254879,41.25,3.66
2020-01-24 07:00:00,1058785.04813707,1014.4875,23.5,71.8333333333333,-2.53561378254879,41.875,3.44
