Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2020-02-01 08:00:00,1144285.04813707,1014.4375,12.625,62.3333333333333,9.67438621745122,60.375,6.29875
2020-02-01 09:00:00,1215285.04813707,1014.7,13.375,60.5833333333333,13.2318862174512,231.625,2.70125
2020-02-01 10:00:00,1257285.04813707,1014.7625,4.25,56.1666666666667,17.5718862174512,314.625,6.915
2020-02-01 11:00:00,1270285.04813707,1014.45,1.125,55.4166666666667,21.2293862174512,184.0,7.4
2020-02-01 12:00:00,1255785.04813707,1013.95,0.0,54.4166666666667,23.3343862174512,333.125,11.04125
2020-02-01 13:00:00,1251285.04813707,1012.9125,0.0,54.0833333333333,24.1593862174512,290.625,18.96875
2020-02-01 14:00:00,1264785.04813707,1011.7875,0.0,54.3333333333333,25.1093862174512,297.75,19.61125
2020-02-01 15:00:00,1258785.04813707,1011.0875,0.0,54.6666666666667,22.2018862174512,292.25,23.49
2020-02-01 16:00:00,1248285.04813707,1010.6125,0.0,54.9166666666667,20.7768862174512,308.5,21.67875
2020-02-01 17:00:00,1231785.04813707,1010.5375,15.625,56.75,19.0318862174512,314.5,21.435
2020-02-01 18:00:00,1219785.04813707,1011.25,18.5,58.1666666666667,17.4493862174512,324.0,20.08
2020-02-01 19:00:00,1199285.04813707,1012.325,8.25,57.1666666666667,15.2218862174512,338.25,14.06125
2020-02-01 20:00:00,1170785.04813707,1013.0875,0.625,57.9166666666667,13.7193862174512,348.625,9.72125
2020-02-01 21:00:00,1147285.04813707,1013.25,0.0,56.8333333333333,13.3668862174512,349.875,9.8525
2020-02-01 22:00:00,1120285.04813707,1012.925,0.0,56.25,12.0893862174512,150.0,7.70625
2020-02-01 23:00:00,1093785.04813707,1013.2,0.0,54.25,12.4668862174512,82.375,7.4575
2020-02-02 00:00:00,1072785.04813707,1013.775,0.0,56.4166666666667,10.9893862174512,54.25,7.59625
2020-02-02 01:00:00,1056285.04813707,1013.4875,0.0,60.5833333333333,9.38438621745122,259.5,12.9875
2020-02-02 02:00:00,1041785.04813707,1012.85,0.0,65.3333333333333,8.77438621745121,314.625,11.79375
2020-02-02 03:00:00,1028785.04813707,1012.4875,0.0,75.1666666666667,7.46938621745121,340.5,10.7275
2020-02-02 04:00:00,1018785.04813707,1012.6625,0.0,78.0833333333333,5.85688621745121,355.25,13.5025
2020-02-02 05:00:00,1019285.04813707,1012.8625,0.0,74.5833333333333,5.67938621745121,58.375,9.0725
2020-02-02 06:00:00,1023785.04813707,1013.3,0.0,69.3333333333333,6.67688621745121,21.5,9.12125
2020-02-02 07:00:00,1023785.04813707,1013.7,0.0,66.1666666666667,6.97188621745121,21.375,7.82
